response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
52.8630,0.0703,0.0702,0.0001,52.7924,0.0002,200,0.0208
52.8704,0.0685,0.0684,0.0001,52.8017,0.0001,200,0.0195
52.9598,0.0685,0.0684,0.0001,52.8911,0.0001,200,0.0195
53.0404,0.0686,0.0684,0.0001,52.9715,0.0002,200,0.0195
50.1738,0.0000,0.0000,0.0000,50.1736,0.0001,200,2.9017
50.2924,0.0000,0.0000,0.0000,50.2922,0.0001,200,2.9017
50.3129,0.0000,0.0000,0.0000,50.3126,0.0002,200,2.9017
50.3340,0.0000,0.0000,0.0000,50.3338,0.0001,200,2.9019
50.3635,0.0000,0.0000,0.0000,50.3632,0.0002,200,2.9018
50.3876,0.0000,0.0000,0.0000,50.3874,0.0002,200,2.9018
50.4306,0.0000,0.0000,0.0000,50.4304,0.0001,200,2.9020
50.5029,0.0000,0.0000,0.0000,50.5027,0.0001,200,2.9031
50.5844,0.0000,0.0000,0.0000,50.5843,0.0001,200,2.9031
50.2955,0.0000,0.0000,0.0000,50.2953,0.0002,200,3.3257
50.3144,0.0000,0.0000,0.0000,50.3142,0.0001,200,3.3227
50.7559,0.0000,0.0000,0.0000,50.7557,0.0001,200,2.9031
50.3189,0.0000,0.0000,0.0000,50.3187,0.0001,200,3.3593
50.3943,0.0000,0.0000,0.0000,50.3941,0.0001,200,3.3593
50.3651,0.0000,0.0000,0.0000,50.3649,0.0002,200,3.4071
50.3850,0.0000,0.0000,0.0000,50.3848,0.0002,200,3.4010
50.4107,0.0000,0.0000,0.0000,50.4105,0.0001,200,3.4370
50.5121,0.0000,0.0000,0.0000,50.5118,0.0002,200,3.4451
50.4882,0.0000,0.0000,0.0000,50.4879,0.0002,200,3.4877
50.5819,0.0000,0.0000,0.0000,50.5817,0.0001,200,3.4953
50.3257,0.0000,0.0000,0.0000,50.3254,0.0002,200,3.7947
50.3819,0.0000,0.0000,0.0000,50.3817,0.0001,200,3.7582
50.3764,0.0000,0.0000,0.0000,50.3762,0.0001,200,3.8119
50.2816,0.0000,0.0000,0.0000,50.2813,0.0002,200,3.9247
50.4728,0.0000,0.0000,0.0000,50.4725,0.0001,200,3.8142
50.4234,0.0000,0.0000,0.0000,50.4231,0.0002,200,3.9101
50.4555,0.0000,0.0000,0.0000,50.4552,0.0002,200,3.9249
50.4173,0.0000,0.0000,0.0000,50.4171,0.0001,200,4.0087
50.4683,0.0000,0.0000,0.0001,50.4681,0.0001,200,4.0160
50.3918,0.0000,0.0000,0.0000,50.3916,0.0001,200,4.1923
50.5888,0.0000,0.0000,0.0000,50.5885,0.0002,200,4.0579
50.3832,0.0000,0.0000,0.0001,50.3830,0.0001,200,4.3383
50.3150,0.0000,0.0000,0.0000,50.3148,0.0002,200,4.4108
50.3741,0.0000,0.0000,0.0000,50.3739,0.0001,200,4.3632
50.3026,0.0000,0.0000,0.0000,50.3024,0.0001,200,4.4821
50.3586,0.0000,0.0000,0.0000,50.3584,0.0002,200,4.5210
50.4022,0.0000,0.0000,0.0000,50.4020,0.0002,200,4.4780
50.3626,0.0000,0.0000,0.0000,50.3624,0.0002,200,4.5570
50.4523,0.0000,0.0000,0.0000,50.4521,0.0001,200,4.6205
50.4934,0.0000,0.0000,0.0000,50.4932,0.0001,200,4.5806
50.4446,0.0000,0.0000,0.0000,50.4444,0.0002,200,4.6329
50.2426,0.0000,0.0000,0.0000,50.2424,0.0001,200,4.8987
50.2560,0.0000,0.0000,0.0000,50.2558,0.0001,200,4.8874
50.3322,0.0000,0.0000,0.0000,50.3320,0.0002,200,4.8996
50.3421,0.0000,0.0000,0.0000,50.3419,0.0001,200,4.9241
50.3312,0.0000,0.0000,0.0000,50.3309,0.0002,200,4.9731
50.4493,0.0000,0.0000,0.0000,50.4491,0.0001,200,5.0233
50.2722,0.0000,0.0000,0.0000,50.2719,0.0002,200,5.2141
50.4748,0.0000,0.0000,0.0000,50.4745,0.0002,200,5.0249
50.1988,0.0000,0.0000,0.0000,50.1985,0.0002,200,5.3751
50.4855,0.0000,0.0000,0.0000,50.4853,0.0002,200,5.1048
50.4520,0.0000,0.0000,0.0000,50.4517,0.0002,200,5.1487
50.2493,0.0000,0.0000,0.0000,50.2490,0.0002,200,5.4252
50.2233,0.0000,0.0000,0.0000,50.2231,0.0002,200,5.4922
50.3810,0.0000,0.0000,0.0000,50.3808,0.0001,200,5.3387
50.3354,0.0000,0.0000,0.0000,50.3352,0.0002,200,5.4642
50.4709,0.0000,0.0000,0.0000,50.4706,0.0002,200,5.5058
50.4536,0.0000,0.0000,0.0000,50.4534,0.0002,200,5.5416
50.3487,0.0000,0.0000,0.0000,50.3485,0.0001,200,5.6470
50.3206,0.0000,0.0000,0.0000,50.3203,0.0002,200,5.7652
50.3361,0.0000,0.0000,0.0000,50.3358,0.0002,200,5.7746
50.4566,0.0000,0.0000,0.0000,50.4564,0.0001,200,5.6580
50.1820,0.0000,0.0000,0.0000,50.1819,0.0001,200,5.9731
50.2210,0.0000,0.0000,0.0000,50.2209,0.0001,200,5.9569
50.2505,0.0000,0.0000,0.0000,50.2503,0.0001,200,5.9391
50.2876,0.0000,0.0000,0.0001,50.2874,0.0001,200,5.9741
50.3221,0.0000,0.0000,0.0000,50.3219,0.0001,200,6.2176
50.5025,0.0000,0.0000,0.0000,50.5023,0.0001,200,6.0535
50.5884,0.0000,0.0000,0.0000,50.5882,0.0001,200,5.9788
50.4368,0.0000,0.0000,0.0001,50.4365,0.0002,200,6.1439
50.2963,0.0000,0.0000,0.0000,50.2961,0.0001,200,6.2969
50.2621,0.0000,0.0000,0.0000,50.2619,0.0001,200,6.3562
50.1924,0.0000,0.0000,0.0000,50.1922,0.0001,200,6.4525
50.2516,0.0000,0.0000,0.0001,50.2514,0.0001,200,6.4091
50.2278,0.0000,0.0000,0.0000,50.2275,0.0002,200,6.4379
50.3475,0.0000,0.0000,0.0000,50.3472,0.0001,200,6.5007
50.4630,0.0000,0.0000,0.0000,50.4627,0.0001,200,6.5128
50.4741,0.0000,0.0000,0.0000,50.4738,0.0002,200,6.5269
50.4320,0.0000,0.0000,0.0000,50.4317,0.0002,200,6.6325
50.2404,0.0000,0.0000,0.0000,50.2402,0.0002,200,6.8350
50.1091,0.0000,0.0000,0.0000,50.1089,0.0001,200,6.9675
50.3262,0.0000,0.0000,0.0000,50.3261,0.0001,200,6.7797
50.1505,0.0000,0.0000,0.0000,50.1503,0.0001,200,6.9859
50.4581,0.0000,0.0000,0.0001,50.4578,0.0002,200,6.6831
50.3326,0.0000,0.0000,0.0000,50.3324,0.0001,200,6.8902
50.3845,0.0000,0.0000,0.0000,50.3843,0.0001,200,7.0235
50.4216,0.0000,0.0000,0.0000,50.4213,0.0001,200,7.0171
50.3334,0.0000,0.0000,0.0000,50.3332,0.0001,200,7.1580
50.4694,0.0000,0.0000,0.0000,50.4692,0.0001,200,7.0307
50.1052,0.0000,0.0000,0.0000,50.1049,0.0002,200,7.4424
50.3238,0.0000,0.0000,0.0000,50.3236,0.0001,200,7.2490
50.3554,0.0000,0.0000,0.0000,50.3552,0.0001,200,7.2332
50.3368,0.0000,0.0000,0.0000,50.3365,0.0001,200,7.2901
50.3181,0.0000,0.0000,0.0000,50.3179,0.0002,200,7.3989
50.2986,0.0000,0.0000,0.0000,50.2984,0.0002,200,7.4650
50.2898,0.0000,0.0000,0.0000,50.2895,0.0003,200,7.5829
50.3218,0.0000,0.0000,0.0000,50.3216,0.0001,200,7.6042
50.2117,0.0000,0.0000,0.0000,50.2115,0.0001,200,7.7171
50.3295,0.0000,0.0000,0.0000,50.3293,0.0001,200,7.6121
50.2017,0.0000,0.0000,0.0000,50.2015,0.0001,200,7.8221
50.2891,0.0000,0.0000,0.0000,50.2889,0.0002,200,7.7896
50.2041,0.0000,0.0000,0.0000,50.2039,0.0002,200,7.8753
50.3672,0.0000,0.0000,0.0000,50.3670,0.0001,200,7.7770
50.2268,0.0000,0.0000,0.0000,50.2266,0.0001,200,7.9533
50.3256,0.0000,0.0000,0.0000,50.3253,0.0002,200,7.9062
50.2718,0.0000,0.0000,0.0000,50.2716,0.0001,200,8.1160
50.1452,0.0000,0.0000,0.0000,50.1450,0.0001,200,8.2432
50.3927,0.0000,0.0000,0.0000,50.3926,0.0002,200,8.1163
50.4118,0.0000,0.0000,0.0000,50.4116,0.0002,200,8.1160
50.2606,0.0000,0.0000,0.0000,50.2603,0.0002,200,8.3132
50.2500,0.0000,0.0000,0.0000,50.2498,0.0002,200,8.3415
50.2774,0.0000,0.0000,0.0000,50.2772,0.0001,200,8.3665
50.1626,0.0000,0.0000,0.0000,50.1624,0.0001,200,8.4927
50.2711,0.0000,0.0000,0.0000,50.2710,0.0001,200,8.3871
50.3401,0.0000,0.0000,0.0000,50.3399,0.0001,200,8.3995
50.3907,0.0000,0.0000,0.0000,50.3905,0.0001,200,8.5457
50.2717,0.0000,0.0000,0.0000,50.2715,0.0002,200,8.6696
50.4529,0.0000,0.0000,0.0000,50.4527,0.0001,200,8.5216
50.2872,0.0000,0.0000,0.0000,50.2870,0.0001,200,8.6923
50.4080,0.0000,0.0000,0.0001,50.4078,0.0001,200,8.7212
50.1897,0.0000,0.0000,0.0000,50.1894,0.0002,200,8.9439
50.2224,0.0000,0.0000,0.0000,50.2222,0.0001,200,8.9199
50.2765,0.0000,0.0000,0.0000,50.2763,0.0001,200,8.8719
50.2064,0.0000,0.0000,0.0000,50.2063,0.0001,200,8.9781
50.2917,0.0000,0.0000,0.0000,50.2915,0.0002,200,8.9064
50.3052,0.0000,0.0000,0.0000,50.3049,0.0002,200,9.0455
50.3445,0.0000,0.0000,0.0000,50.3442,0.0002,200,9.1358
50.3445,0.0000,0.0000,0.0000,50.3444,0.0001,200,9.1752
50.4069,0.0000,0.0000,0.0000,50.4066,0.0002,200,9.1372
50.1542,0.0000,0.0000,0.0000,50.1539,0.0002,200,9.4024
50.2024,0.0000,0.0000,0.0000,50.2022,0.0001,200,9.4095
50.1763,0.0000,0.0000,0.0001,50.1760,0.0001,200,9.4715
50.2743,0.0000,0.0000,0.0000,50.2740,0.0002,200,9.4005
50.1724,0.0000,0.0000,0.0000,50.1721,0.0001,200,9.5176
50.5013,0.0000,0.0000,0.0000,50.5011,0.0002,200,9.2165
50.2357,0.0000,0.0000,0.0000,50.2354,0.0001,200,9.5482
50.2978,0.0000,0.0000,0.0000,50.2976,0.0001,200,9.7181
50.5177,0.0000,0.0000,0.0000,50.5175,0.0002,200,9.5506
50.4366,0.0000,0.0000,0.0000,50.4363,0.0002,200,9.6543
50.3206,0.0000,0.0000,0.0001,50.3204,0.0001,200,9.8343
50.4275,0.0000,0.0000,0.0000,50.4272,0.0002,200,9.7303
50.2515,0.0000,0.0000,0.0000,50.2513,0.0001,200,9.9375
50.4108,0.0000,0.0000,0.0000,50.4106,0.0002,200,9.8378
50.4076,0.0000,0.0000,0.0000,50.4074,0.0002,200,9.8471
50.2305,0.0000,0.0000,0.0000,50.2303,0.0002,200,10.0328
50.2907,0.0000,0.0000,0.0000,50.2904,0.0002,200,10.0640
50.3794,0.0000,0.0000,0.0000,50.3791,0.0001,200,10.0925
50.4169,0.0000,0.0000,0.0000,50.4168,0.0001,200,10.1281
50.4476,0.0000,0.0000,0.0000,50.4474,0.0001,200,10.1303
50.3516,0.0000,0.0000,0.0000,50.3514,0.0001,200,10.2904
50.3013,0.0000,0.0000,0.0000,50.3011,0.0001,200,10.3422
50.3240,0.0000,0.0000,0.0000,50.3238,0.0002,200,10.3477
50.3008,0.0000,0.0000,0.0000,50.3006,0.0001,200,10.3803
50.4096,0.0000,0.0000,0.0001,50.4094,0.0001,200,10.2777
50.2454,0.0000,0.0000,0.0000,50.2451,0.0001,200,10.5211
50.2928,0.0000,0.0000,0.0000,50.2926,0.0001,200,10.5276
50.2970,0.0000,0.0000,0.0000,50.2968,0.0001,200,10.5889
50.3020,0.0000,0.0000,0.0000,50.3018,0.0002,200,10.6856
50.3738,0.0000,0.0000,0.0000,50.3736,0.0001,200,10.6382
50.3347,0.0000,0.0000,0.0000,50.3345,0.0001,200,10.7673
50.1831,0.0000,0.0000,0.0001,50.1829,0.0001,200,10.9327
50.4745,0.0000,0.0000,0.0000,50.4742,0.0002,200,10.7103
50.3467,0.0000,0.0000,0.0000,50.3464,0.0002,200,10.8683
50.4383,0.0000,0.0000,0.0000,50.4381,0.0002,200,10.7975
50.1927,0.0000,0.0000,0.0000,50.1925,0.0002,200,11.0439
50.2054,0.0000,0.0000,0.0000,50.2051,0.0002,200,11.0324
50.3300,0.0000,0.0000,0.0000,50.3297,0.0001,200,11.0884
50.2816,0.0000,0.0000,0.0000,50.2814,0.0001,200,11.2282
50.3309,0.0000,0.0000,0.0000,50.3307,0.0001,200,11.2364
50.4534,0.0000,0.0000,0.0000,50.4532,0.0001,200,11.1155
50.4159,0.0000,0.0000,0.0000,50.4156,0.0002,200,11.2534
50.2094,0.0000,0.0000,0.0000,50.2092,0.0001,200,11.4873
50.2974,0.0000,0.0000,0.0000,50.2971,0.0002,200,11.4567
50.3390,0.0000,0.0000,0.0000,50.3388,0.0001,200,11.4181
50.4942,0.0000,0.0000,0.0000,50.4939,0.0002,200,11.2707
50.2949,0.0000,0.0000,0.0000,50.2946,0.0001,200,11.5346
50.3566,0.0000,0.0000,0.0000,50.3563,0.0002,200,11.5843
50.3172,0.0000,0.0000,0.0000,50.3170,0.0001,200,11.6600
50.3902,0.0000,0.0000,0.0000,50.3899,0.0002,200,11.6285
50.4036,0.0000,0.0000,0.0000,50.4033,0.0001,200,11.6806
50.4482,0.0000,0.0000,0.0000,50.4480,0.0001,200,11.7280
50.2470,0.0000,0.0000,0.0000,50.2468,0.0001,200,11.9743
50.2909,0.0000,0.0000,0.0000,50.2906,0.0001,200,11.9461
50.4949,0.0000,0.0000,0.0000,50.4946,0.0002,200,11.7517
50.2356,0.0000,0.0000,0.0000,50.2354,0.0002,200,12.0161
50.3094,0.0000,0.0000,0.0000,50.3092,0.0001,200,11.9915
50.2952,0.0000,0.0000,0.0000,50.2949,0.0002,200,12.0994
50.3477,0.0000,0.0000,0.0000,50.3475,0.0001,200,12.1731
50.3378,0.0000,0.0000,0.0000,50.3376,0.0001,200,12.1953
50.3993,0.0000,0.0000,0.0001,50.3990,0.0001,200,12.1584
50.3393,0.0000,0.0000,0.0000,50.3391,0.0001,200,12.2648
50.1992,0.0000,0.0000,0.0000,50.1989,0.0002,200,12.5195
50.3998,0.0000,0.0000,0.0000,50.3995,0.0002,200,12.3467
50.2372,0.0000,0.0000,0.0000,50.2369,0.0002,200,12.5450
50.1936,0.0000,0.0000,0.0000,50.1934,0.0002,200,12.6056
50.4273,0.0000,0.0000,0.0000,50.4271,0.0002,200,12.4011
50.3043,0.0000,0.0000,0.0000,50.3041,0.0001,200,12.5713
50.3059,0.0000,0.0000,0.0000,50.3057,0.0001,200,12.6309
50.2608,0.0000,0.0000,0.0000,50.2606,0.0002,200,12.7519
50.3189,0.0000,0.0000,0.0000,50.3187,0.0002,200,12.7482
50.4189,0.0000,0.0000,0.0000,50.4187,0.0001,200,12.7575
50.2868,0.0000,0.0000,0.0001,50.2865,0.0001,200,12.9229
50.3879,0.0000,0.0000,0.0000,50.3876,0.0001,200,12.8488
50.2570,0.0000,0.0000,0.0001,50.2568,0.0001,200,13.0221
50.2800,0.0000,0.0000,0.0000,50.2798,0.0002,200,13.0223
50.2995,0.0000,0.0000,0.0000,50.2993,0.0002,200,13.1055
50.3752,0.0000,0.0000,0.0000,50.3750,0.0002,200,13.0410
50.1610,0.0000,0.0000,0.0000,50.1608,0.0002,200,13.2563
50.3210,0.0000,0.0000,0.0000,50.3208,0.0001,200,13.1473
50.3738,0.0000,0.0000,0.0000,50.3736,0.0001,200,13.2841
50.2104,0.0000,0.0000,0.0001,50.2102,0.0001,200,13.4638
50.3857,0.0000,0.0000,0.0001,50.3855,0.0001,200,13.3266
50.2738,0.0000,0.0000,0.0000,50.2735,0.0001,200,13.4751
50.1961,0.0000,0.0000,0.0000,50.1959,0.0002,200,13.5550
50.4550,0.0000,0.0000,0.0000,50.4547,0.0001,200,13.3406
50.2089,0.0000,0.0000,0.0000,50.2086,0.0002,200,13.6576
50.2711,0.0000,0.0000,0.0000,50.2709,0.0001,200,13.7167
50.3939,0.0000,0.0000,0.0000,50.3936,0.0002,200,13.5972
50.2866,0.0000,0.0000,0.0000,50.2864,0.0002,200,13.7080
50.3337,0.0000,0.0000,0.0000,50.3335,0.0001,200,13.7364
50.3396,0.0000,0.0000,0.0000,50.3393,0.0002,200,13.7876
50.2657,0.0000,0.0000,0.0000,50.2655,0.0001,200,13.9507
50.1029,0.0000,0.0000,0.0001,50.1026,0.0002,200,14.1654
50.4381,0.0000,0.0000,0.0000,50.4379,0.0001,200,13.8480
50.2304,0.0000,0.0000,0.0000,50.2302,0.0001,200,14.0758
50.3022,0.0000,0.0000,0.0000,50.3019,0.0001,200,14.0474
50.2762,0.0000,0.0000,0.0000,50.2760,0.0001,200,14.1854
50.3475,0.0000,0.0000,0.0000,50.3472,0.0002,200,14.2034
50.3980,0.0000,0.0000,0.0000,50.3978,0.0001,200,14.1698
50.3834,0.0000,0.0000,0.0000,50.3831,0.0001,200,14.2193
50.3622,0.0000,0.0000,0.0000,50.3620,0.0001,200,14.2779
50.4560,0.0000,0.0000,0.0001,50.4557,0.0001,200,14.2399
50.1436,0.0000,0.0000,0.0000,50.1434,0.0001,200,14.5800
50.4058,0.0000,0.0000,0.0001,50.4056,0.0001,200,14.3547
50.1015,0.0000,0.0000,0.0000,50.1012,0.0002,200,14.6664
50.2228,0.0000,0.0000,0.0000,50.2226,0.0002,200,14.6774
50.2749,0.0000,0.0000,0.0000,50.2747,0.0001,200,14.7037
50.3010,0.0000,0.0000,0.0000,50.3007,0.0002,200,14.6936
50.3504,0.0000,0.0000,0.0000,50.3501,0.0001,200,14.6953
50.3903,0.0000,0.0000,0.0000,50.3900,0.0002,200,14.7323
50.3650,0.0000,0.0000,0.0000,50.3648,0.0001,200,14.8140
50.0625,0.0000,0.0000,0.0000,50.0622,0.0002,200,15.1360
50.4903,0.0000,0.0000,0.0000,50.4901,0.0001,200,14.7117
50.1160,0.0000,0.0000,0.0000,50.1158,0.0002,200,15.1546
50.3533,0.0000,0.0000,0.0000,50.3530,0.0002,200,14.9556
50.1631,0.0000,0.0000,0.0000,50.1629,0.0001,200,15.1660
50.2163,0.0000,0.0000,0.0000,50.2161,0.0001,200,15.1917
50.2580,0.0000,0.0000,0.0000,50.2577,0.0002,200,15.2124
50.3587,0.0000,0.0000,0.0001,50.3584,0.0002,200,15.2181
50.3933,0.0000,0.0000,0.0001,50.3930,0.0001,200,15.2290
50.2306,0.0000,0.0000,0.0000,50.2304,0.0001,200,15.3977
50.4051,0.0000,0.0000,0.0000,50.4049,0.0001,200,15.2897
50.4690,0.0000,0.0000,0.0000,50.4688,0.0002,200,15.2442
50.2214,0.0000,0.0000,0.0001,50.2212,0.0001,200,15.5865
50.2743,0.0000,0.0000,0.0000,50.2740,0.0002,200,15.5854
50.1962,0.0000,0.0000,0.0000,50.1959,0.0002,200,15.6714
50.2422,0.0000,0.0000,0.0000,50.2419,0.0001,200,15.7381
50.2888,0.0000,0.0000,0.0000,50.2885,0.0002,200,15.7186
50.3242,0.0000,0.0000,0.0000,50.3240,0.0002,200,15.7253
50.2785,0.0000,0.0000,0.0000,50.2782,0.0002,200,15.7782
50.2983,0.0000,0.0000,0.0001,50.2980,0.0001,200,15.8408
50.4074,0.0000,0.0000,0.0000,50.4072,0.0001,200,15.7465
50.1767,0.0000,0.0000,0.0000,50.1764,0.0002,200,16.0367
50.4447,0.0000,0.0000,0.0000,50.4444,0.0002,200,15.8027
50.1516,0.0000,0.0000,0.0000,50.1513,0.0001,200,16.1452
50.1970,0.0000,0.0000,0.0000,50.1968,0.0001,200,16.1564
50.1720,0.0000,0.0000,0.0000,50.1718,0.0001,200,16.2419
50.1809,0.0000,0.0000,0.0000,50.1807,0.0001,200,16.2441
50.2314,0.0000,0.0000,0.0000,50.2311,0.0001,200,16.2781
50.2850,0.0000,0.0000,0.0000,50.2848,0.0001,200,16.2765
50.2611,0.0000,0.0000,0.0000,50.2608,0.0002,200,16.3027
50.2728,0.0000,0.0000,0.0000,50.2726,0.0001,200,16.3347
50.2599,0.0000,0.0000,0.0001,50.2596,0.0002,200,16.3825
50.1197,0.0000,0.0000,0.0000,50.1195,0.0002,200,16.6072
50.2312,0.0000,0.0000,0.0000,50.2308,0.0002,200,16.6425
50.1973,0.0000,0.0000,0.0000,50.1972,0.0001,200,16.6842
50.2242,0.0000,0.0000,0.0000,50.2239,0.0002,200,16.7074
50.2535,0.0000,0.0000,0.0001,50.2533,0.0001,200,16.7437
50.2740,0.0000,0.0000,0.0000,50.2738,0.0001,200,16.7376
50.2979,0.0000,0.0000,0.0000,50.2977,0.0001,200,16.7834
50.3356,0.0000,0.0000,0.0000,50.3354,0.0002,200,16.7528
50.1566,0.0000,0.0000,0.0000,50.1563,0.0002,200,16.9355
50.1175,0.0000,0.0000,0.0000,50.1173,0.0001,200,17.0310
50.3022,0.0000,0.0000,0.0000,50.3021,0.0002,200,16.8926
50.1471,0.0000,0.0000,0.0001,50.1469,0.0001,200,17.1880
50.1613,0.0000,0.0000,0.0001,50.1611,0.0001,200,17.1963
50.1923,0.0000,0.0000,0.0000,50.1921,0.0001,200,17.2626
50.1796,0.0000,0.0000,0.0001,50.1794,0.0001,200,17.2790
50.1994,0.0000,0.0000,0.0000,50.1992,0.0001,200,17.3058
50.2558,0.0000,0.0000,0.0000,50.2556,0.0001,200,17.2701
50.0639,0.0000,0.0000,0.0000,50.0637,0.0001,200,17.4752
50.3299,0.0000,0.0000,0.0000,50.3297,0.0001,200,17.2894
50.2256,0.0000,0.0000,0.0000,50.2254,0.0002,200,17.4808
50.2957,0.0000,0.0000,0.0001,50.2954,0.0001,200,17.4872
50.1795,0.0000,0.0000,0.0000,50.1792,0.0002,200,17.6273
50.1389,0.0000,0.0000,0.0000,50.1386,0.0002,200,17.7428
50.1126,0.0000,0.0000,0.0000,50.1124,0.0001,200,17.7697
50.0606,0.0000,0.0000,0.0000,50.0605,0.0001,200,17.9021
50.1048,0.0000,0.0000,0.0000,50.1046,0.0002,200,17.8604
50.2623,0.0000,0.0000,0.0000,50.2621,0.0001,200,17.7706
50.2794,0.0000,0.0000,0.0000,50.2791,0.0002,200,17.8056
50.1889,0.0000,0.0000,0.0000,50.1888,0.0001,200,17.9302
50.2614,0.0000,0.0000,0.0000,50.2612,0.0001,200,17.9977
50.1075,0.0000,0.0000,0.0000,50.1072,0.0002,200,18.2014
50.0649,0.0000,0.0000,0.0000,50.0647,0.0001,200,18.2872
50.3497,0.0000,0.0000,0.0000,50.3494,0.0001,200,18.0183
50.0835,0.0000,0.0000,0.0001,50.0833,0.0001,200,18.2909
50.1562,0.0000,0.0000,0.0000,50.1560,0.0001,200,18.2612
50.2418,0.0000,0.0000,0.0001,50.2416,0.0001,200,18.3232
50.1305,0.0000,0.0000,0.0000,50.1302,0.0002,200,18.4799
50.1443,0.0000,0.0000,0.0000,50.1441,0.0001,200,18.4673
50.2624,0.0000,0.0000,0.0000,50.2622,0.0002,200,18.3701
50.2269,0.0000,0.0000,0.0000,50.2266,0.0001,200,18.4938
50.0752,0.0000,0.0000,0.0000,50.0749,0.0001,200,18.7310
50.2551,0.0000,0.0000,0.0000,50.2549,0.0001,200,18.5761
50.1057,0.0000,0.0000,0.0000,50.1054,0.0001,200,18.7840
50.1341,0.0000,0.0000,0.0000,50.1340,0.0001,200,18.7556
50.2186,0.0000,0.0000,0.0000,50.2184,0.0001,200,18.7866
50.0471,0.0000,0.0000,0.0000,50.0469,0.0001,200,18.9921
50.1765,0.0000,0.0000,0.0000,50.1763,0.0001,200,18.8796
50.2634,0.0000,0.0000,0.0000,50.2632,0.0001,200,18.8082
50.1088,0.0000,0.0000,0.0000,50.1086,0.0001,200,19.0146
50.1351,0.0000,0.0000,0.0000,50.1348,0.0001,200,19.0053
50.0898,0.0000,0.0000,0.0000,50.0896,0.0001,200,19.2535
50.1267,0.0000,0.0000,0.0000,50.1264,0.0002,200,19.2214
50.0449,0.0000,0.0000,0.0000,50.0447,0.0002,200,19.3034
50.3188,0.0000,0.0000,0.0001,50.3185,0.0002,200,19.0610
50.1648,0.0000,0.0000,0.0000,50.1645,0.0002,200,19.3384
50.0720,0.0000,0.0000,0.0000,50.0717,0.0002,200,19.4401
50.0785,0.0000,0.0000,0.0000,50.0782,0.0001,200,19.4571
50.2466,0.0000,0.0000,0.0001,50.2464,0.0002,200,19.3043
50.1429,0.0000,0.0000,0.0001,50.1427,0.0002,200,19.5114
50.2166,0.0000,0.0000,0.0000,50.2164,0.0001,200,19.5075
50.0758,0.0000,0.0000,0.0000,50.0755,0.0002,200,19.7736
50.0804,0.0000,0.0000,0.0000,50.0803,0.0001,200,19.7751
50.3197,0.0000,0.0000,0.0000,50.3195,0.0001,200,19.5682
50.1481,0.0000,0.0000,0.0000,50.1479,0.0001,200,19.7852
50.0063,0.0000,0.0000,0.0000,50.0061,0.0001,200,19.9318
50.0975,0.0000,0.0000,0.0000,50.0973,0.0001,200,19.8520
50.1409,0.0000,0.0000,0.0000,50.1407,0.0001,200,19.8236
50.1406,0.0000,0.0000,0.0000,50.1404,0.0002,200,19.9551
50.1593,0.0000,0.0000,0.0000,50.1591,0.0001,200,19.9498
