response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
50.4415,0.0000,0.0000,0.0000,50.4413,0.0001,200,2.0781
49.9963,0.0000,0.0000,0.0000,49.9960,0.0002,200,2.5253
50.5055,0.0000,0.0000,0.0000,50.5053,0.0001,200,2.0533
50.1810,0.0000,0.0000,0.0000,50.1808,0.0001,200,2.5556
50.2510,0.0000,0.0000,0.0000,50.2508,0.0001,200,2.6122
50.2653,0.0000,0.0000,0.0000,50.2651,0.0001,200,2.5990
50.3447,0.0000,0.0000,0.0000,50.3445,0.0001,200,2.5454
50.2275,0.0000,0.0000,0.0001,50.2273,0.0001,200,2.6642
50.2449,0.0000,0.0000,0.0000,50.2447,0.0002,200,2.6482
50.0067,0.0000,0.0000,0.0000,50.0065,0.0002,200,3.0183
50.4234,0.0000,0.0000,0.0000,50.4232,0.0001,200,2.6033
50.0729,0.0000,0.0000,0.0000,50.0727,0.0001,200,2.9928
50.0921,0.0000,0.0000,0.0000,50.0919,0.0001,200,3.0129
50.1805,0.0000,0.0000,0.0000,50.1802,0.0001,200,3.0566
50.1014,0.0000,0.0000,0.0000,50.1012,0.0002,200,3.1966
50.2093,0.0000,0.0000,0.0001,50.2091,0.0001,200,3.0895
50.3507,0.0000,0.0000,0.0000,50.3503,0.0002,200,3.0605
49.9973,0.0000,0.0000,0.0000,49.9971,0.0001,200,3.4321
50.3597,0.0000,0.0000,0.0000,50.3595,0.0001,200,3.0777
50.3507,0.0000,0.0000,0.0000,50.3505,0.0001,200,3.1163
50.2601,0.0000,0.0000,0.0000,50.2598,0.0002,200,3.2653
50.0630,0.0000,0.0000,0.0000,50.0628,0.0001,200,3.4926
50.1162,0.0000,0.0000,0.0000,50.1160,0.0001,200,3.5035
50.1415,0.0000,0.0000,0.0000,50.1413,0.0001,200,3.5062
50.2160,0.0000,0.0000,0.0000,50.2158,0.0001,200,3.6216
50.3087,0.0000,0.0000,0.0000,50.3085,0.0001,200,3.5367
50.3171,0.0000,0.0000,0.0000,50.3169,0.0001,200,3.5751
50.1766,0.0000,0.0000,0.0000,50.1764,0.0001,200,3.7914
50.0601,0.0000,0.0000,0.0000,50.0598,0.0001,200,3.9352
50.3640,0.0000,0.0000,0.0001,50.3637,0.0001,200,3.6588
50.2285,0.0000,0.0000,0.0000,50.2283,0.0001,200,3.7967
50.0767,0.0000,0.0000,0.0000,50.0764,0.0002,200,3.9519
50.1386,0.0000,0.0000,0.0000,50.1383,0.0001,200,3.9136
50.0721,0.0000,0.0000,0.0000,50.0719,0.0002,200,4.0317
50.2564,0.0000,0.0000,0.0000,50.2561,0.0002,200,4.1147
50.3334,0.0000,0.0000,0.0000,50.3332,0.0001,200,4.0925
50.3656,0.0000,0.0000,0.0000,50.3654,0.0001,200,4.0625
50.2760,0.0000,0.0000,0.0000,50.2757,0.0002,200,4.1628
50.0083,0.0000,0.0000,0.0000,50.0081,0.0001,200,4.4472
50.2737,0.0000,0.0000,0.0000,50.2735,0.0001,200,4.2001
50.2339,0.0000,0.0000,0.0000,50.2337,0.0001,200,4.2567
50.0750,0.0000,0.0000,0.0000,50.0748,0.0002,200,4.5040
50.0962,0.0000,0.0000,0.0000,50.0960,0.0002,200,4.4941
50.2262,0.0000,0.0000,0.0000,50.2260,0.0001,200,4.3738
50.2197,0.0000,0.0000,0.0001,50.2194,0.0001,200,4.6204
50.2662,0.0000,0.0000,0.0000,50.2660,0.0001,200,4.5883
50.2403,0.0000,0.0000,0.0000,50.2400,0.0002,200,4.6557
50.1887,0.0000,0.0000,0.0000,50.1885,0.0001,200,4.7758
50.4184,0.0000,0.0000,0.0000,50.4182,0.0001,200,4.5494
50.2294,0.0000,0.0000,0.0000,50.2291,0.0002,200,4.7760
50.0872,0.0000,0.0000,0.0000,50.0870,0.0002,200,4.9924
50.2060,0.0000,0.0000,0.0000,50.2058,0.0001,200,4.8837
50.1592,0.0000,0.0000,0.0000,50.1590,0.0001,200,4.9409
50.1893,0.0000,0.0000,0.0000,50.1891,0.0001,200,4.9168
50.2107,0.0000,0.0000,0.0000,50.2105,0.0001,200,5.0662
50.3680,0.0000,0.0000,0.0000,50.3678,0.0001,200,5.0086
50.3095,0.0000,0.0000,0.0000,50.3092,0.0002,200,5.0713
50.2329,0.0000,0.0000,0.0000,50.2327,0.0001,200,5.2057
50.3700,0.0000,0.0000,0.0000,50.3699,0.0001,200,5.0736
50.1197,0.0000,0.0000,0.0000,50.1194,0.0001,200,5.4279
50.3899,0.0000,0.0000,0.0000,50.3896,0.0001,200,5.1786
50.1316,0.0000,0.0000,0.0001,50.1313,0.0001,200,5.4589
50.1702,0.0000,0.0000,0.0000,50.1700,0.0001,200,5.4772
50.2008,0.0000,0.0000,0.0000,50.2005,0.0001,200,5.4893
50.3456,0.0000,0.0000,0.0000,50.3454,0.0001,200,5.5009
50.2624,0.0000,0.0000,0.0000,50.2622,0.0001,200,5.6002
50.2878,0.0000,0.0000,0.0001,50.2874,0.0002,200,5.6109
50.4539,0.0000,0.0000,0.0000,50.4536,0.0002,200,5.5017
50.4273,0.0000,0.0000,0.0000,50.4271,0.0002,200,5.5403
50.0620,0.0000,0.0000,0.0000,50.0618,0.0002,200,5.9284
50.1047,0.0000,0.0000,0.0000,50.1045,0.0001,200,5.9776
50.1158,0.0000,0.0000,0.0000,50.1156,0.0001,200,5.9666
50.4478,0.0000,0.0000,0.0000,50.4476,0.0001,200,5.6909
50.2590,0.0000,0.0000,0.0000,50.2587,0.0002,200,5.9856
50.2595,0.0000,0.0000,0.0000,50.2593,0.0002,200,6.0135
50.2922,0.0000,0.0000,0.0000,50.2919,0.0001,200,5.9948
50.3267,0.0000,0.0000,0.0000,50.3265,0.0001,200,6.0280
50.3039,0.0000,0.0000,0.0000,50.3037,0.0001,200,6.1241
50.3213,0.0000,0.0000,0.0000,50.3211,0.0001,200,6.1120
50.2611,0.0000,0.0000,0.0000,50.2609,0.0001,200,6.1925
50.0570,0.0000,0.0000,0.0000,50.0567,0.0002,200,6.4292
50.1088,0.0000,0.0000,0.0000,50.1085,0.0002,200,6.4121
50.1153,0.0000,0.0000,0.0000,50.1151,0.0001,200,6.4589
50.2495,0.0000,0.0000,0.0000,50.2493,0.0001,200,6.4774
50.2713,0.0000,0.0000,0.0001,50.2711,0.0001,200,6.5281
50.2901,0.0000,0.0000,0.0000,50.2899,0.0001,200,6.5728
50.3592,0.0000,0.0000,0.0000,50.3590,0.0001,200,6.5071
50.3376,0.0000,0.0000,0.0000,50.3373,0.0002,200,6.5480
50.2841,0.0000,0.0000,0.0001,50.2839,0.0001,200,6.6037
50.2297,0.0000,0.0000,0.0000,50.2295,0.0001,200,6.6937
50.0151,0.0000,0.0000,0.0000,50.0149,0.0001,200,6.9568
50.0123,0.0000,0.0000,0.0001,50.0121,0.0001,200,6.9772
50.0946,0.0000,0.0000,0.0000,50.0943,0.0002,200,6.9141
50.2079,0.0000,0.0000,0.0000,50.2077,0.0002,200,7.0329
50.2450,0.0000,0.0000,0.0000,50.2448,0.0001,200,6.9959
50.2416,0.0000,0.0000,0.0000,50.2414,0.0001,200,7.0393
50.1868,0.0000,0.0000,0.0000,50.1865,0.0001,200,7.1796
50.3266,0.0000,0.0000,0.0000,50.3264,0.0001,200,7.0535
50.3897,0.0000,0.0000,0.0000,50.3894,0.0002,200,7.0538
50.0013,0.0000,0.0000,0.0000,50.0011,0.0001,200,7.4579
50.2541,0.0000,0.0000,0.0001,50.2539,0.0001,200,7.2227
50.1293,0.0000,0.0000,0.0000,50.1291,0.0001,200,7.4172
50.1114,0.0000,0.0000,0.0001,50.1111,0.0001,200,7.4685
50.2761,0.0000,0.0000,0.0000,50.2759,0.0001,200,7.4712
50.2912,0.0000,0.0000,0.0000,50.2910,0.0001,200,7.5036
50.2439,0.0000,0.0000,0.0001,50.2437,0.0001,200,7.5878
50.3494,0.0000,0.0000,0.0000,50.3491,0.0002,200,7.4884
50.2281,0.0000,0.0000,0.0000,50.2279,0.0002,200,7.6709
50.3135,0.0000,0.0000,0.0001,50.3132,0.0001,200,7.6367
50.2119,0.0000,0.0000,0.0000,50.2116,0.0002,200,7.7900
50.1515,0.0000,0.0000,0.0000,50.1513,0.0001,200,7.8568
50.1623,0.0000,0.0000,0.0000,50.1620,0.0002,200,7.8766
50.1781,0.0000,0.0000,0.0000,50.1779,0.0002,200,7.8875
50.2173,0.0000,0.0000,0.0000,50.2171,0.0002,200,7.9323
50.2737,0.0000,0.0000,0.0001,50.2734,0.0001,200,8.0057
50.3400,0.0000,0.0000,0.0001,50.3398,0.0002,200,7.9766
50.2091,0.0000,0.0000,0.0000,50.2088,0.0001,200,8.1199
50.2281,0.0000,0.0000,0.0000,50.2279,0.0001,200,8.1094
50.1704,0.0000,0.0000,0.0000,50.1702,0.0001,200,8.3162
50.1838,0.0000,0.0000,0.0000,50.1836,0.0001,200,8.3076
50.3582,0.0000,0.0000,0.0000,50.3580,0.0001,200,8.1386
50.2116,0.0000,0.0000,0.0001,50.2114,0.0001,200,8.3485
50.2687,0.0000,0.0000,0.0000,50.2686,0.0001,200,8.3178
50.3078,0.0000,0.0000,0.0001,50.3076,0.0001,200,8.3817
50.3790,0.0000,0.0000,0.0000,50.3788,0.0001,200,8.3594
50.0994,0.0000,0.0000,0.0000,50.0992,0.0001,200,8.6404
50.1216,0.0000,0.0000,0.0000,50.1213,0.0002,200,8.6283
50.1955,0.0000,0.0000,0.0000,50.1953,0.0001,200,8.5761
50.2190,0.0000,0.0000,0.0000,50.2189,0.0001,200,8.6998
50.1838,0.0000,0.0000,0.0000,50.1836,0.0001,200,8.7404
50.1642,0.0000,0.0000,0.0001,50.1641,0.0001,200,8.8896
50.2498,0.0000,0.0000,0.0000,50.2496,0.0001,200,8.8349
50.2533,0.0000,0.0000,0.0000,50.2531,0.0001,200,8.8879
50.2475,0.0000,0.0000,0.0000,50.2473,0.0001,200,8.9083
50.1729,0.0000,0.0000,0.0000,50.1727,0.0001,200,9.0374
50.1344,0.0000,0.0000,0.0000,50.1342,0.0001,200,9.1152
50.3602,0.0000,0.0000,0.0000,50.3600,0.0001,200,8.9053
50.2902,0.0000,0.0000,0.0001,50.2901,0.0001,200,9.0073
50.2201,0.0000,0.0000,0.0001,50.2199,0.0001,200,9.1651
50.2048,0.0000,0.0000,0.0000,50.2046,0.0001,200,9.2255
50.2151,0.0000,0.0000,0.0000,50.2150,0.0001,200,9.3137
50.3044,0.0000,0.0000,0.0000,50.3042,0.0001,200,9.3120
50.3082,0.0000,0.0000,0.0000,50.3080,0.0001,200,9.3163
50.0857,0.0000,0.0000,0.0000,50.0855,0.0001,200,9.5751
50.0819,0.0000,0.0000,0.0000,50.0817,0.0001,200,9.6014
50.3801,0.0000,0.0000,0.0000,50.3799,0.0001,200,9.3233
50.3342,0.0000,0.0000,0.0000,50.3340,0.0001,200,9.4299
50.2438,0.0000,0.0000,0.0000,50.2435,0.0002,200,9.6021
50.2332,0.0000,0.0000,0.0000,50.2330,0.0002,200,9.6335
50.1577,0.0000,0.0000,0.0000,50.1575,0.0001,200,9.7457
50.2496,0.0000,0.0000,0.0000,50.2495,0.0001,200,9.8041
50.3011,0.0000,0.0000,0.0000,50.3008,0.0002,200,9.7956
50.3196,0.0000,0.0000,0.0001,50.3194,0.0002,200,9.8425
50.3736,0.0000,0.0000,0.0000,50.3734,0.0001,200,9.7963
50.1867,0.0000,0.0000,0.0000,50.1864,0.0002,200,10.0246
50.1405,0.0000,0.0000,0.0000,50.1403,0.0001,200,10.0974
50.3023,0.0000,0.0000,0.0000,50.3020,0.0001,200,9.9752
50.0934,0.0000,0.0000,0.0000,50.0932,0.0001,200,10.2203
50.2231,0.0000,0.0000,0.0000,50.2228,0.0002,200,10.1081
50.2793,0.0000,0.0000,0.0000,50.2790,0.0001,200,10.1654
50.2516,0.0000,0.0000,0.0000,50.2513,0.0001,200,10.2508
50.2088,0.0000,0.0000,0.0000,50.2086,0.0001,200,10.3620
50.3789,0.0000,0.0000,0.0000,50.3787,0.0001,200,10.2361
50.2527,0.0000,0.0000,0.0000,50.2525,0.0001,200,10.3676
50.2066,0.0000,0.0000,0.0000,50.2064,0.0001,200,10.4665
50.0897,0.0000,0.0000,0.0000,50.0895,0.0001,200,10.6602
50.1007,0.0000,0.0000,0.0000,50.1005,0.0001,200,10.6577
50.3317,0.0000,0.0000,0.0001,50.3315,0.0001,200,10.4327
50.2194,0.0000,0.0000,0.0000,50.2192,0.0001,200,10.5813
50.1908,0.0000,0.0000,0.0001,50.1905,0.0001,200,10.7309
50.3452,0.0000,0.0000,0.0000,50.3450,0.0001,200,10.6970
50.1999,0.0000,0.0000,0.0000,50.1997,0.0001,200,10.8478
50.2186,0.0000,0.0000,0.0000,50.2183,0.0001,200,10.8424
50.2021,0.0000,0.0000,0.0000,50.2019,0.0002,200,10.9311
50.1462,0.0000,0.0000,0.0001,50.1460,0.0001,200,11.0320
50.3382,0.0000,0.0000,0.0000,50.3380,0.0001,200,10.8441
50.1272,0.0000,0.0000,0.0000,50.1269,0.0001,200,11.1926
50.3542,0.0000,0.0000,0.0000,50.3540,0.0002,200,10.9728
50.1236,0.0000,0.0000,0.0000,50.1234,0.0001,200,11.2225
50.0549,0.0000,0.0000,0.0000,50.0546,0.0002,200,11.4284
50.2561,0.0000,0.0000,0.0000,50.2559,0.0001,200,11.2359
50.2876,0.0000,0.0000,0.0000,50.2873,0.0002,200,11.2477
50.1207,0.0000,0.0000,0.0000,50.1205,0.0001,200,11.4437
49.9078,0.0000,0.0000,0.0000,49.9077,0.0001,200,11.6821
49.9200,0.0000,0.0000,0.0000,49.9199,0.0001,200,11.6810
50.3196,0.0000,0.0000,0.0000,50.3194,0.0001,200,11.3288
50.0998,0.0000,0.0000,0.0000,50.0997,0.0001,200,11.6816
50.2106,0.0000,0.0000,0.0000,50.2104,0.0001,200,11.6818
50.2365,0.0000,0.0000,0.0000,50.2362,0.0002,200,11.6817
50.1070,0.0000,0.0000,0.0001,50.1067,0.0001,200,11.9006
50.3122,0.0000,0.0000,0.0000,50.3120,0.0001,200,11.7098
50.1464,0.0000,0.0000,0.0001,50.1461,0.0001,200,11.8984
50.3332,0.0000,0.0000,0.0000,50.3330,0.0001,200,11.7427
50.1656,0.0000,0.0000,0.0000,50.1653,0.0002,200,11.9206
50.1013,0.0000,0.0000,0.0000,50.1010,0.0002,200,11.9985
49.9889,0.0000,0.0000,0.0000,49.9887,0.0001,200,12.1987
50.1115,0.0000,0.0000,0.0000,50.1112,0.0002,200,12.0904
50.0876,0.0000,0.0000,0.0000,50.0874,0.0001,200,12.2112
50.1572,0.0000,0.0000,0.0000,50.1570,0.0001,200,12.2665
50.2339,0.0000,0.0000,0.0000,50.2336,0.0001,200,12.2207
50.2007,0.0000,0.0000,0.0000,50.2006,0.0002,200,12.2673
50.2245,0.0000,0.0000,0.0000,50.2242,0.0002,200,12.3019
50.2658,0.0000,0.0000,0.0000,50.2656,0.0002,200,12.3235
50.1772,0.0000,0.0000,0.0000,50.1769,0.0002,200,12.4590
50.1322,0.0000,0.0000,0.0000,50.1321,0.0001,200,12.5552
50.0947,0.0000,0.0000,0.0000,50.0945,0.0001,200,12.6500
50.0845,0.0000,0.0000,0.0000,50.0843,0.0001,200,12.6718
50.1200,0.0000,0.0000,0.0001,50.1198,0.0001,200,12.6776
50.1230,0.0000,0.0000,0.0000,50.1228,0.0001,200,12.7515
50.2118,0.0000,0.0000,0.0001,50.2115,0.0001,200,12.7368
50.2005,0.0000,0.0000,0.0000,50.2003,0.0002,200,12.7819
50.2536,0.0000,0.0000,0.0000,50.2534,0.0001,200,12.7669
50.2312,0.0000,0.0000,0.0000,50.2309,0.0001,200,12.8610
49.9915,0.0000,0.0000,0.0000,49.9913,0.0002,200,13.1578
50.1630,0.0000,0.0000,0.0001,50.1627,0.0002,200,13.0069
50.0181,0.0000,0.0000,0.0000,50.0179,0.0001,200,13.2532
50.0433,0.0000,0.0000,0.0000,50.0431,0.0001,200,13.2309
50.1931,0.0000,0.0000,0.0000,50.1928,0.0001,200,13.0852
50.1007,0.0000,0.0000,0.0000,50.1004,0.0002,200,13.3249
50.1869,0.0000,0.0000,0.0000,50.1866,0.0001,200,13.2589
50.1761,0.0000,0.0000,0.0000,50.1759,0.0001,200,13.3479
50.2263,0.0000,0.0000,0.0000,50.2260,0.0001,200,13.3164
50.0873,0.0000,0.0000,0.0001,50.0871,0.0001,200,13.4897
50.2503,0.0000,0.0000,0.0000,50.2500,0.0002,200,13.3688
50.1240,0.0000,0.0000,0.0000,50.1238,0.0002,200,13.5238
50.0365,0.0000,0.0000,0.0000,50.0363,0.0001,200,13.6885
50.1114,0.0000,0.0000,0.0000,50.1111,0.0001,200,13.7109
50.1749,0.0000,0.0000,0.0000,50.1748,0.0001,200,13.6900
50.1670,0.0000,0.0000,0.0000,50.1668,0.0001,200,13.7800
50.1772,0.0000,0.0000,0.0000,50.1769,0.0002,200,13.8161
50.1847,0.0000,0.0000,0.0001,50.1844,0.0001,200,13.8280
50.1201,0.0000,0.0000,0.0000,50.1199,0.0001,200,13.9404
50.2772,0.0000,0.0000,0.0000,50.2770,0.0001,200,13.8380
50.1819,0.0000,0.0000,0.0000,50.1816,0.0002,200,13.9868
50.0039,0.0000,0.0000,0.0000,50.0037,0.0002,200,14.1728
50.2317,0.0000,0.0000,0.0000,50.2315,0.0001,200,14.0012
50.0923,0.0000,0.0000,0.0000,50.0921,0.0001,200,14.2537
50.1377,0.0000,0.0000,0.0000,50.1375,0.0001,200,14.2390
50.2301,0.0000,0.0000,0.0000,50.2299,0.0001,200,14.2672
50.1845,0.0000,0.0000,0.0000,50.1844,0.0001,200,14.3133
50.1639,0.0000,0.0000,0.0001,50.1638,0.0001,200,14.3551
50.2349,0.0000,0.0000,0.0000,50.2346,0.0001,200,14.3697
50.0740,0.0000,0.0000,0.0000,50.0737,0.0002,200,14.5341
50.1345,0.0000,0.0000,0.0000,50.1343,0.0002,200,14.5211
50.2519,0.0000,0.0000,0.0000,50.2517,0.0001,200,14.4131
50.0823,0.0000,0.0000,0.0000,50.0821,0.0001,200,14.6177
50.1197,0.0000,0.0000,0.0000,50.1195,0.0001,200,14.7888
50.1345,0.0000,0.0000,0.0000,50.1343,0.0002,200,14.7777
50.1249,0.0000,0.0000,0.0000,50.1246,0.0001,200,14.8099
50.1826,0.0000,0.0000,0.0000,50.1824,0.0001,200,14.8098
50.2068,0.0000,0.0000,0.0000,50.2066,0.0001,200,14.8254
50.1083,0.0000,0.0000,0.0000,50.1080,0.0002,200,14.9663
50.1107,0.0000,0.0000,0.0001,50.1104,0.0002,200,14.9856
50.2230,0.0000,0.0000,0.0000,50.2227,0.0001,200,14.9177
50.2443,0.0000,0.0000,0.0000,50.2441,0.0001,200,14.9137
49.9869,0.0000,0.0000,0.0001,49.9866,0.0001,200,15.2181
49.9947,0.0000,0.0000,0.0000,49.9945,0.0002,200,15.3303
50.1012,0.0000,0.0000,0.0000,50.1010,0.0002,200,15.2804
50.0635,0.0000,0.0000,0.0000,50.0633,0.0001,200,15.3560
50.1204,0.0000,0.0000,0.0000,50.1201,0.0001,200,15.3651
50.1340,0.0000,0.0000,0.0000,50.1337,0.0002,200,15.3641
50.1441,0.0000,0.0000,0.0000,50.1439,0.0001,200,15.3738
50.1372,0.0000,0.0000,0.0000,50.1370,0.0002,200,15.4121
50.1330,0.0000,0.0000,0.0000,50.1328,0.0002,200,15.5082
50.1349,0.0000,0.0000,0.0000,50.1347,0.0002,200,15.5602
50.0941,0.0000,0.0000,0.0000,50.0939,0.0001,200,15.6769
49.9962,0.0000,0.0000,0.0000,49.9959,0.0002,200,15.8355
50.0628,0.0000,0.0000,0.0000,50.0625,0.0002,200,15.8038
50.0709,0.0000,0.0000,0.0000,50.0707,0.0001,200,15.8274
50.1013,0.0000,0.0000,0.0000,50.1011,0.0001,200,15.8866
50.1316,0.0000,0.0000,0.0000,50.1314,0.0002,200,15.9023
50.0887,0.0000,0.0000,0.0000,50.0885,0.0001,200,15.9484
50.1561,0.0000,0.0000,0.0000,50.1559,0.0001,200,15.9080
49.9748,0.0000,0.0000,0.0000,49.9746,0.0001,200,16.1237
49.9308,0.0000,0.0000,0.0001,49.9305,0.0002,200,16.2708
50.1656,0.0000,0.0000,0.0001,50.1654,0.0001,200,16.0390
50.0057,0.0000,0.0000,0.0000,50.0055,0.0001,200,16.2711
49.9979,0.0000,0.0000,0.0000,49.9977,0.0001,200,16.3401
50.1306,0.0000,0.0000,0.0000,50.1304,0.0001,200,16.2940
50.0539,0.0000,0.0000,0.0000,50.0537,0.0001,200,16.4263
50.1375,0.0000,0.0000,0.0000,50.1372,0.0001,200,16.3712
50.1622,0.0000,0.0000,0.0001,50.1619,0.0001,200,16.3739
50.1100,0.0000,0.0000,0.0000,50.1098,0.0001,200,16.4985
50.0980,0.0000,0.0000,0.0000,50.0977,0.0002,200,16.5255
49.9561,0.0000,0.0000,0.0000,49.9559,0.0001,200,16.7207
49.9224,0.0000,0.0000,0.0000,49.9222,0.0001,200,16.7604
50.0576,0.0000,0.0000,0.0001,50.0574,0.0001,200,16.6389
49.9696,0.0000,0.0000,0.0000,49.9694,0.0001,200,16.8546
50.0114,0.0000,0.0000,0.0000,50.0112,0.0001,200,16.8659
50.1128,0.0000,0.0000,0.0000,50.1125,0.0001,200,16.9277
50.0191,0.0000,0.0000,0.0000,50.0188,0.0001,200,17.0286
50.1366,0.0000,0.0000,0.0001,50.1363,0.0002,200,16.9126
50.1302,0.0000,0.0000,0.0000,50.1300,0.0002,200,16.9566
50.0198,0.0000,0.0000,0.0000,50.0196,0.0001,200,17.0936
49.9516,0.0000,0.0000,0.0000,49.9514,0.0002,200,17.2519
49.9812,0.0000,0.0000,0.0000,49.9809,0.0002,200,17.2726
50.0018,0.0000,0.0000,0.0000,50.0016,0.0002,200,17.2523
49.9383,0.0000,0.0000,0.0000,49.9381,0.0001,200,17.3437
50.1124,0.0000,0.0000,0.0000,50.1121,0.0002,200,17.2882
50.0014,0.0000,0.0000,0.0000,50.0012,0.0002,200,17.4824
50.1578,0.0000,0.0000,0.0000,50.1575,0.0002,200,17.3962
50.1528,0.0000,0.0000,0.0000,50.1525,0.0002,200,17.4060
50.0680,0.0000,0.0000,0.0000,50.0677,0.0002,200,17.4914
50.0390,0.0000,0.0000,0.0000,50.0388,0.0001,200,17.6327
49.8869,0.0000,0.0000,0.0000,49.8867,0.0001,200,17.8348
49.9444,0.0000,0.0000,0.0000,49.9441,0.0001,200,17.8175
50.0986,0.0000,0.0000,0.0000,50.0984,0.0001,200,17.6688
50.1404,0.0000,0.0000,0.0000,50.1402,0.0001,200,17.7012
49.9865,0.0000,0.0000,0.0001,49.9863,0.0001,200,17.9818
49.9118,0.0000,0.0000,0.0000,49.9115,0.0002,200,18.0781
50.1311,0.0000,0.0000,0.0000,50.1308,0.0002,200,17.8591
50.1309,0.0000,0.0000,0.0000,50.1306,0.0002,200,17.8834
50.0748,0.0000,0.0000,0.0000,50.0745,0.0001,200,17.9812
50.0225,0.0000,0.0000,0.0001,50.0223,0.0001,200,18.1339
49.8657,0.0000,0.0000,0.0000,49.8655,0.0001,200,18.3205
50.1239,0.0000,0.0000,0.0000,50.1237,0.0001,200,18.1380
50.1038,0.0000,0.0000,0.0000,50.1035,0.0001,200,18.1689
50.0630,0.0000,0.0000,0.0000,50.0628,0.0001,200,18.3263
50.0847,0.0000,0.0000,0.0000,50.0845,0.0001,200,18.3346
49.9267,0.0000,0.0000,0.0000,49.9264,0.0001,200,18.5816
50.1712,0.0000,0.0000,0.0000,50.1710,0.0001,200,18.3612
50.1651,0.0000,0.0000,0.0000,50.1649,0.0001,200,18.3826
50.1368,0.0000,0.0000,0.0000,50.1366,0.0002,200,18.4326
50.0394,0.0000,0.0000,0.0000,50.0391,0.0001,200,18.6143
50.0473,0.0000,0.0000,0.0000,50.0471,0.0001,200,18.6269
49.9342,0.0000,0.0000,0.0001,49.9339,0.0001,200,18.7880
50.1044,0.0000,0.0000,0.0000,50.1042,0.0001,200,18.6338
50.1060,0.0000,0.0000,0.0000,50.1058,0.0002,200,18.8000
50.1278,0.0000,0.0000,0.0000,50.1275,0.0002,200,18.8402
49.9568,0.0000,0.0000,0.0000,49.9566,0.0001,200,19.0609
50.0884,0.0000,0.0000,0.0000,50.0881,0.0002,200,18.9645
50.2404,0.0000,0.0000,0.0000,50.2402,0.0001,200,18.8543
50.1823,0.0000,0.0000,0.0000,50.1822,0.0001,200,18.9250
50.0128,0.0000,0.0000,0.0000,50.0126,0.0002,200,19.1169
49.9888,0.0000,0.0000,0.0000,49.9886,0.0001,200,19.1968
50.0190,0.0000,0.0000,0.0000,50.0188,0.0001,200,19.2249
50.1755,0.0000,0.0000,0.0000,50.1753,0.0002,200,19.0750
50.2067,0.0000,0.0000,0.0000,50.2064,0.0002,200,19.2783
50.1412,0.0000,0.0000,0.0001,50.1410,0.0001,200,19.3961
50.2034,0.0000,0.0000,0.0000,50.2032,0.0002,200,19.3422
49.9545,0.0000,0.0000,0.0000,49.9543,0.0001,200,19.5958
50.0368,0.0000,0.0000,0.0001,50.0365,0.0002,200,19.5160
50.2253,0.0000,0.0000,0.0000,50.2250,0.0001,200,19.3846
50.1584,0.0000,0.0000,0.0000,50.1582,0.0001,200,19.4787
50.0462,0.0000,0.0000,0.0000,50.0460,0.0001,200,19.6943
50.0862,0.0000,0.0000,0.0000,50.0859,0.0001,200,19.7121
50.0268,0.0000,0.0000,0.0001,50.0266,0.0001,200,19.8072
50.2058,0.0000,0.0000,0.0000,50.2056,0.0001,200,19.8171
50.2720,0.0000,0.0000,0.0000,50.2718,0.0001,200,19.8300
50.2848,0.0000,0.0000,0.0000,50.2846,0.0001,200,19.8215
50.2255,0.0000,0.0000,0.0000,50.2253,0.0001,200,19.9002
50.2165,0.0000,0.0000,0.0000,50.2163,0.0001,200,19.9306
50.2355,0.0000,0.0000,0.0000,50.2352,0.0002,200,19.9460
